season,week,id,name,pos,team,points,opponent
2009,6,00-0022921,L.Fitzgerald,WR,ARI,16.0,SEA
2009,6,00-0026625,B.Hoyer,QB,HOU,7.88,CIN
2009,6,00-0019596,T.Brady,QB,NE,39.2,TEN
2009,6,00-0027150,J.Edelman,WR,NE,4.3,TEN
2009,6,00-0026164,C.Johnson,RB,ARI,12.8,SEA
2009,6,00-0023367,N.Washington,WR,HOU,-2.2,CIN
2009,6,00-0026898,M.Sanchez,QB,PHI,5.36,OAK
2009,6,00-0023682,R.Fitzpatrick,QB,NYJ,10.64,BUF
2009,6,00-0025399,M.Lynch,RB,SEA,7.2,ARI
2009,6,00-0024204,F.Jackson,RB,SEA,5.2,ARI
2009,6,00-0026143,M.Ryan,QB,ATL,16.2,CHI
2009,6,00-0023462,R.White,WR,ATL,11.6,CHI
2009,6,00-0024535,E.Weems,WR,ATL,0.0,CHI
2009,6,00-0024226,J.Cutler,QB,CHI,23.4,ATL
2009,6,00-0024272,D.Hester,WR,ATL,9.4,CHI
2009,6,00-0026184,M.Forte,RB,CHI,4.0,ATL
2009,6,00-0025418,G.Olsen,TE,CAR,11.7,TB
2009,6,00-0022942,P.Rivers,QB,SD,13.06,DEN
2009,6,00-0023564,D.Sproles,RB,PHI,6.4,OAK
2009,6,00-0022414,M.Floyd,WR,SD,5.1,DEN
2009,6,00-0021547,A.Gates,TE,SD,7.0,DEN
2009,6,00-0023496,V.Jackson,WR,TB,10.6,CAR
2009,6,00-0024334,B.Marshall,WR,NYJ,4.9,BUF
2009,6,00-0026182,E.Royal,WR,CHI,12.0,ATL
2009,7,00-0021429,C.Palmer,QB,ARI,29.32,NYG
2009,7,00-0026237,A.Caldwell,WR,DEN,1.9,
2009,7,00-0024226,J.Cutler,QB,CHI,14.44,CIN
2009,7,00-0026184,M.Forte,RB,CHI,4.9,CIN
2009,7,00-0025418,G.Olsen,TE,CAR,2.4,BUF
2009,7,00-0024272,D.Hester,WR,ATL,14.1,DAL
2009,7,00-0023645,D.Anderson,QB,CAR,4.26,BUF
2009,7,00-0023459,A.Rodgers,QB,GB,24.14,CLE
2009,7,00-0025465,J.Jones,WR,GB,6.5,CLE
2009,7,00-0024267,G.Jennings,WR,MIA,5.2,NO
2009,7,00-0022787,M.Schaub,QB,BAL,19.46,
2009,7,00-0024313,O.Daniels,TE,DEN,18.3,
2009,7,00-0022044,A.Johnson,WR,IND,6.2,STL
2009,7,00-0025460,J.Jones,WR,SD,0.0,KC
2009,7,00-0020679,S.Hill,QB,MIN,2.0,PIT
2009,7,00-0023436,A.Smith,QB,KC,21.84,SD
2009,7,00-0023500,F.Gore,RB,IND,4.7,STL
2009,7,00-0024389,D.Walker,TE,TEN,0.2,
2009,7,00-0024221,V.Davis,TE,SF,27.3,HOU
2009,7,00-0026986,M.Crabtree,WR,OAK,5.6,NYJ
2009,7,00-0023662,M.Cassel,QB,DAL,10.28,ATL
2009,7,00-0026213,J.Charles,RB,KC,3.4,SD
2009,7,00-0025410,D.Bowe,WR,CLE,7.1,GB
2009,7,00-0022942,P.Rivers,QB,SD,24.52,KC
2009,7,00-0023564,D.Sproles,RB,PHI,15.9,WAS
2009,7,00-0022414,M.Floyd,WR,SD,6.9,KC
2009,7,00-0021547,A.Gates,TE,SD,5.5,KC
2009,7,00-0023496,V.Jackson,WR,TB,20.2,NE
2009,7,00-0022924,B.Roethlisberger,QB,PIT,11.1,MIN
2009,7,00-0026901,M.Wallace,WR,MIN,15.1,PIT
2009,7,00-0023465,H.Miller,TE,PIT,3.8,MIN
2009,7,00-0026957,D.Johnson,TE,SD,0.4,KC
2009,7,00-0025394,A.Peterson,RB,MIN,18.9,PIT
2009,7,00-0026998,P.Harvin,WR,BUF,10.9,CAR
2009,7,00-0023752,D.Fells,TE,NYG,0.7,ARI
2009,7,00-0026035,D.Amendola,WR,NE,3.9,TB
2009,7,00-0010346,P.Manning,QB,DEN,21.3,
2009,7,00-0027003,D.Brown,RB,SD,5.8,KC
2009,7,00-0026345,P.Garcon,WR,WAS,2.4,PHI
2009,7,00-0026300,J.Johnson,QB,BUF,10.94,CAR
2009,7,00-0019596,T.Brady,QB,NE,24.82,TB
2009,7,00-0027057,B.Tate,WR,CIN,1.1,CHI
2009,7,00-0026625,B.Hoyer,QB,HOU,1.7,SF
2009,7,00-0022943,B.Watson,TE,NO,9.5,MIA
2009,7,00-0026153,J.Stewart,RB,CAR,4.5,BUF
2009,7,00-0024242,D.Williams,RB,PIT,19.9,MIN
2009,7,00-0026281,G.Barnidge,TE,CLE,7.7,GB
2009,7,00-0020337,S.Smith,WR,BAL,9.9,
2009,7,00-0023682,R.Fitzpatrick,QB,NYJ,9.92,OAK
2009,7,00-0025399,M.Lynch,RB,SEA,10.7,
2009,7,00-0024204,F.Jackson,RB,SEA,0.2,
2009,7,00-0024408,B.Gradkowski,QB,PIT,4.38,MIN
2009,7,00-0026983,D.Heyward-Bey,WR,PIT,2.8,MIN
2009,7,00-0027089,L.Murphy,WR,TB,5.8,NE
2009,7,00-0026898,M.Sanchez,QB,PHI,16.12,WAS
2009,7,00-0026019,D.Woodhead,RB,SD,2.4,KC
2009,7,00-0024264,K.Clemens,QB,SD,-0.1,KC
2009,7,00-0021678,T.Romo,QB,DAL,27.54,ATL
2009,7,00-0026201,M.Bennett,TE,CHI,3.2,CIN
2009,7,00-0023921,M.Austin,WR,PHI,29.1,WAS
2009,7,00-0022127,J.Witten,TE,DAL,5.3,ATL
2009,7,00-0026143,M.Ryan,QB,ATL,14.52,DAL
2009,7,00-0023462,R.White,WR,ATL,11.0,DAL
2009,7,00-0024535,E.Weems,WR,ATL,9.3,DAL
2009,7,00-0026197,C.Henne,QB,JAC,8.44,
2009,7,00-0025396,T.Ginn,WR,CAR,2.1,BUF
2009,7,00-0024268,A.Fasano,TE,TEN,2.1,
2009,7,00-0027077,B.Hartline,WR,CLE,9.4,GB
2009,7,00-0020531,D.Brees,QB,NO,26.22,MIA
2009,7,00-0024217,R.Bush,RB,SF,8.6,HOU
2009,7,00-0023310,L.Moore,WR,DET,1.8,
2009,7,00-0024466,M.Colston,WR,NO,13.2,MIA
2009,7,00-0022803,E.Manning,QB,NYG,13.62,ARI
2009,7,00-0025637,A.Bradshaw,RB,IND,0.7,STL
2009,7,00-0022084,A.Boldin,WR,SF,7.5,HOU
2009,7,00-0022921,L.Fitzgerald,WR,ARI,8.3,NYG
2009,7,00-0020245,M.Vick,QB,PIT,1.1,MIN
2009,7,00-0027029,L.McCoy,RB,BUF,6.7,CAR
2009,7,00-0026189,D.Jackson,WR,WAS,25.6,PHI
2009,7,00-0026995,J.Maclin,WR,KC,5.3,SD
2009,7,00-0025549,B.Celek,TE,PHI,0.8,WAS
2009,8,00-0026158,J.Flacco,QB,BAL,11.5,DEN
2009,8,00-0026182,E.Royal,WR,CHI,1.0,CLE
2009,8,00-0024334,B.Marshall,WR,NYJ,2.4,MIA
2009,8,00-0023682,R.Fitzpatrick,QB,NYJ,4.68,MIA
2009,8,00-0025399,M.Lynch,RB,SEA,4.9,DAL
2009,8,00-0024204,F.Jackson,RB,SEA,2.8,DAL
2009,8,00-0026364,St.Johnson,WR,SD,0.5,OAK
2009,8,00-0022787,M.Schaub,QB,BAL,11.42,DEN
2009,8,00-0025460,J.Jones,WR,SD,5.3,OAK
2009,8,00-0024313,O.Daniels,TE,DEN,2.2,BAL
2009,8,00-0022044,A.Johnson,WR,IND,6.3,SF
2009,8,00-0024226,J.Cutler,QB,CHI,12.2,CLE
2009,8,00-0024272,D.Hester,WR,ATL,7.6,NO
2009,8,00-0026184,M.Forte,RB,CHI,24.1,CLE
2009,8,00-0025418,G.Olsen,TE,CAR,4.0,ARI
2009,8,00-0023645,D.Anderson,QB,CAR,7.14,ARI
2009,8,00-0021678,T.Romo,QB,DAL,21.24,SEA
2009,8,00-0023921,M.Austin,WR,PHI,13.2,NYG
2009,8,00-0026201,M.Bennett,TE,CHI,1.8,CLE
2009,8,00-0027139,J.Phillips,TE,SD,0.0,OAK
2009,8,00-0022127,J.Witten,TE,DAL,3.6,SEA
2009,8,00-0007091,M.Hasselbeck,QB,IND,17.96,SF
2009,8,00-0026373,J.Forsett,RB,BAL,0.0,DEN
2009,8,00-0026498,M.Stafford,QB,DET,13.12,STL
2009,8,00-0026996,B.Pettigrew,TE,DET,1.7,STL
2009,8,00-0026035,D.Amendola,WR,NE,1.3,
2009,8,00-0023752,D.Fells,TE,NYG,9.6,PHI
2009,8,00-0023459,A.Rodgers,QB,GB,28.68,MIN
2009,8,00-0025465,J.Jones,WR,GB,4.2,MIN
2009,8,00-0024267,G.Jennings,WR,MIA,14.8,NYJ
2009,8,00-0025394,A.Peterson,RB,MIN,20.1,GB
2009,8,00-0026998,P.Harvin,WR,BUF,14.6,HOU
2009,8,00-0010346,P.Manning,QB,DEN,13.88,BAL
2009,8,00-0026345,P.Garcon,WR,WAS,5.3,
2009,8,00-0023436,A.Smith,QB,KC,12.92,
2009,8,00-0023500,F.Gore,RB,IND,19.4,SF
2009,8,00-0024221,V.Davis,TE,SF,8.0,IND
2009,8,00-0026986,M.Crabtree,WR,OAK,6.1,SD
2009,8,00-0026898,M.Sanchez,QB,PHI,25.2,NYG
2009,8,00-0022811,J.Cotchery,WR,CAR,7.1,ARI
2009,8,00-0026197,C.Henne,QB,JAC,7.98,TEN
2009,8,00-0024268,A.Fasano,TE,TEN,1.6,JAC
2009,8,00-0025396,T.Ginn,WR,CAR,12.0,ARI
2009,8,00-0022942,P.Rivers,QB,SD,13.76,OAK
2009,8,00-0023564,D.Sproles,RB,PHI,2.6,NYG
2009,8,00-0022414,M.Floyd,WR,SD,6.4,OAK
2009,8,00-0021547,A.Gates,TE,SD,4.9,OAK
2009,8,00-0023496,V.Jackson,WR,TB,16.3,
2009,8,00-0027089,L.Murphy,WR,TB,1.2,
2009,8,00-0026983,D.Heyward-Bey,WR,PIT,1.0,
2009,8,00-0027135,B.Myers,TE,TB,0.7,
2009,8,00-0026164,C.Johnson,RB,ARI,35.9,CAR
2009,8,00-0023367,N.Washington,WR,HOU,8.2,BUF
2009,8,00-0027006,K.Britt,WR,STL,0.7,DET
2009,8,00-0027061,J.Cook,TE,STL,0.3,DET
2009,8,00-0022864,L.McCown,QB,NO,0.0,ATL
2009,8,00-0027155,R.Jennings,RB,NYG,0.9,PHI
2009,8,00-0024243,M.Lewis,TE,JAC,2.0,TEN
2009,8,00-0027125,Z.Miller,TE,CHI,0.0,CLE
2009,8,00-0022084,A.Boldin,WR,SF,2.3,IND
2009,8,00-0022921,L.Fitzgerald,WR,ARI,6.6,CAR
2009,8,00-0025708,M.Moore,QB,MIA,-0.1,NYJ
2009,8,00-0026153,J.Stewart,RB,CAR,20.7,ARI
2009,8,00-0024242,D.Williams,RB,PIT,15.8,
2009,8,00-0020337,S.Smith,WR,BAL,13.3,DEN
2009,8,00-0026281,G.Barnidge,TE,CLE,0.7,CHI
2009,8,00-0020245,M.Vick,QB,PIT,0.3,
2009,8,00-0027029,L.McCoy,RB,BUF,15.2,HOU
2009,8,00-0025549,B.Celek,TE,PHI,12.1,NYG
2009,8,00-0026189,D.Jackson,WR,WAS,13.8,
2009,8,00-0026995,J.Maclin,WR,KC,10.7,
2009,8,00-0024324,J.Avant,WR,KC,3.2,
2009,8,00-0022803,E.Manning,QB,NYG,16.28,PHI
2009,8,00-0025637,A.Bradshaw,RB,IND,8.1,SF
2009,8,00-0020531,D.Brees,QB,NO,18.62,ATL
2009,8,00-0024217,R.Bush,RB,SF,7.4,IND
2009,8,00-0023310,L.Moore,WR,DET,1.1,STL
2009,8,00-0024466,M.Colston,WR,NO,14.5,ATL
2009,8,00-0026143,M.Ryan,QB,ATL,16.46,NO
2009,8,00-0024535,E.Weems,WR,ATL,0.1,NO
2009,8,00-0023462,R.White,WR,ATL,16.8,NO
2009,9,00-0026143,M.Ryan,QB,ATL,10.0,WAS
2009,9,00-0023462,R.White,WR,ATL,2.9,WAS
2009,9,00-0024535,E.Weems,WR,ATL,0.1,WAS
2009,9,00-0024226,J.Cutler,QB,CHI,28.46,ARI
2009,9,00-0024272,D.Hester,WR,ATL,9.1,WAS
2009,9,00-0026184,M.Forte,RB,CHI,10.7,ARI
2009,9,00-0025418,G.Olsen,TE,CAR,25.1,NO
2009,9,00-0022921,L.Fitzgerald,WR,ARI,24.3,CHI
2009,9,00-0021429,C.Palmer,QB,ARI,13.96,CHI
2009,9,00-0026237,A.Caldwell,WR,DEN,7.5,PIT
2009,9,00-0026158,J.Flacco,QB,BAL,8.1,CIN
2009,9,00-0010346,P.Manning,QB,DEN,16.92,PIT
2009,9,00-0026345,P.Garcon,WR,WAS,6.0,ATL
2009,9,00-0022787,M.Schaub,QB,BAL,18.54,CIN
2009,9,00-0025460,J.Jones,WR,SD,7.2,NYG
2009,9,00-0022044,A.Johnson,WR,IND,10.3,HOU
2009,9,00-0027155,R.Jennings,RB,NYG,9.8,SD
2009,9,00-0024243,M.Lewis,TE,JAC,0.3,KC
2009,9,00-0023662,M.Cassel,QB,DAL,18.78,PHI
2009,9,00-0026213,J.Charles,RB,KC,5.5,JAC
2009,9,00-0025410,D.Bowe,WR,CLE,7.4,
2009,9,00-0019596,T.Brady,QB,NE,17.78,MIA
2009,9,00-0022943,B.Watson,TE,NO,4.9,CAR
2009,9,00-0027057,B.Tate,WR,CIN,0.0,BAL
2009,9,00-0026197,C.Henne,QB,JAC,8.76,KC
2009,9,00-0024268,A.Fasano,TE,TEN,2.0,SF
2009,9,00-0027077,B.Hartline,WR,CLE,1.8,
2009,9,00-0025396,T.Ginn,WR,CAR,0.7,NO
2009,9,00-0023459,A.Rodgers,QB,GB,27.24,TB
2009,9,00-0025465,J.Jones,WR,GB,16.3,TB
2009,9,00-0024267,G.Jennings,WR,MIA,6.1,NE
2009,9,00-0020531,D.Brees,QB,NO,15.6,CAR
2009,9,00-0024217,R.Bush,RB,SF,5.3,TEN
2009,9,00-0024466,M.Colston,WR,NO,4.5,CAR
2009,9,00-0026153,J.Stewart,RB,CAR,1.8,NO
2009,9,00-0024242,D.Williams,RB,PIT,26.1,DEN
2009,9,00-0026281,G.Barnidge,TE,CLE,4.6,
2009,9,00-0020337,S.Smith,WR,BAL,6.4,CIN
2009,9,00-0007091,M.Hasselbeck,QB,IND,17.66,HOU
2009,9,00-0026373,J.Forsett,RB,BAL,5.9,CIN
2009,9,00-0026498,M.Stafford,QB,DET,16.12,SEA
2009,9,00-0026996,B.Pettigrew,TE,DET,13.0,SEA
2009,9,00-0025389,C.Johnson,WR,DET,2.7,SEA
2009,9,00-0022803,E.Manning,QB,NYG,16.6,SD
2009,9,00-0025637,A.Bradshaw,RB,IND,6.6,HOU
2009,9,00-0022942,P.Rivers,QB,SD,21.86,NYG
2009,9,00-0023564,D.Sproles,RB,PHI,2.3,DAL
2009,9,00-0023496,V.Jackson,WR,TB,17.4,GB
2009,9,00-0022414,M.Floyd,WR,SD,2.9,NYG
2009,9,00-0021547,A.Gates,TE,SD,6.7,NYG
2009,9,00-0023436,A.Smith,QB,KC,18.54,JAC
2009,9,00-0023500,F.Gore,RB,IND,21.8,HOU
2009,9,00-0024389,D.Walker,TE,TEN,1.3,SF
2009,9,00-0024221,V.Davis,TE,SF,10.2,TEN
2009,9,00-0026986,M.Crabtree,WR,OAK,3.0,
2009,9,00-0026164,C.Johnson,RB,ARI,28.0,CHI
2009,9,00-0023367,N.Washington,WR,HOU,3.0,IND
2009,9,00-0020245,M.Vick,QB,PIT,0.2,DEN
2009,9,00-0027029,L.McCoy,RB,BUF,11.5,
2009,9,00-0025549,B.Celek,TE,PHI,9.9,DAL
2009,9,00-0026189,D.Jackson,WR,WAS,2.9,ATL
2009,9,00-0026995,J.Maclin,WR,KC,4.4,JAC
2009,9,00-0024324,J.Avant,WR,KC,4.3,JAC
2009,9,00-0021678,T.Romo,QB,DAL,15.98,PHI
2009,9,00-0023921,M.Austin,WR,PHI,10.9,DAL
2009,9,00-0022127,J.Witten,TE,DAL,4.3,PHI
2009,9,00-0026182,E.Royal,WR,CHI,7.4,ARI
2009,9,00-0024334,B.Marshall,WR,NYJ,11.2,
2009,9,00-0022924,B.Roethlisberger,QB,PIT,19.02,DEN
2009,9,00-0026901,M.Wallace,WR,MIN,13.2,
2009,9,00-0023465,H.Miller,TE,PIT,1.8,DEN
2009,10,00-0023436,A.Smith,QB,KC,4.92,OAK
2009,10,00-0023500,F.Gore,RB,IND,18.5,NE
2009,10,00-0024221,V.Davis,TE,SF,1.6,CHI
2009,10,00-0026986,M.Crabtree,WR,OAK,4.8,KC
2009,10,00-0024226,J.Cutler,QB,CHI,12.48,SF
2009,10,00-0026184,M.Forte,RB,CHI,16.1,SF
2009,10,00-0025418,G.Olsen,TE,CAR,7.5,ATL
2009,10,00-0024272,D.Hester,WR,ATL,4.8,CAR
2009,10,00-0026153,J.Stewart,RB,CAR,20.2,ATL
2009,10,00-0024242,D.Williams,RB,PIT,12.2,CIN
2009,10,00-0020337,S.Smith,WR,BAL,15.4,CLE
2009,10,00-0026143,M.Ryan,QB,ATL,13.36,CAR
2009,10,00-0023462,R.White,WR,ATL,9.8,CAR
2009,10,00-0024535,E.Weems,WR,ATL,0.0,CAR
2009,10,00-0026197,C.Henne,QB,JAC,11.0,NYJ
2009,10,00-0025396,T.Ginn,WR,CAR,0.0,ATL
2009,10,00-0027077,B.Hartline,WR,CLE,1.7,BAL
2009,10,00-0024279,T.Jackson,QB,SEA,-0.3,ARI
2009,10,00-0026998,P.Harvin,WR,BUF,6.0,TEN
2009,10,00-0025394,A.Peterson,RB,MIN,22.3,DET
2009,10,00-0026498,M.Stafford,QB,DET,15.76,MIN
2009,10,00-0026996,B.Pettigrew,TE,DET,2.3,MIN
2009,10,00-0025389,C.Johnson,WR,DET,8.4,MIN
2009,10,00-0026898,M.Sanchez,QB,PHI,12.48,SD
2009,10,00-0022811,J.Cotchery,WR,CAR,12.8,ATL
2009,10,00-0027155,R.Jennings,RB,NYG,0.5,
2009,10,00-0024243,M.Lewis,TE,JAC,5.8,NYJ
2009,10,00-0027125,Z.Miller,TE,CHI,1.1,SF
2009,10,00-0022924,B.Roethlisberger,QB,PIT,8.56,CIN
2009,10,00-0025464,M.Spaeth,TE,PIT,0.1,CIN
2009,10,00-0026901,M.Wallace,WR,MIN,1.6,DET
2009,10,00-0023465,H.Miller,TE,PIT,2.6,CIN
2009,10,00-0021429,C.Palmer,QB,ARI,6.92,SEA
2009,10,00-0026237,A.Caldwell,WR,DEN,2.3,WAS
2009,10,00-0023752,D.Fells,TE,NYG,5.1,
2009,10,00-0026937,B.Gibson,WR,NE,9.3,IND
2009,10,00-0026035,D.Amendola,WR,NE,0.0,IND
2009,10,00-0020531,D.Brees,QB,NO,16.92,STL
2009,10,00-0024217,R.Bush,RB,SF,21.8,CHI
2009,10,00-0024466,M.Colston,WR,NO,0.3,STL
2009,10,00-0023367,N.Washington,WR,HOU,9.4,
2009,10,00-0026164,C.Johnson,RB,ARI,35.2,SEA
2009,10,00-0027006,K.Britt,WR,STL,5.5,NO
2009,10,00-0027061,J.Cook,TE,STL,0.4,NO
2009,10,00-0023682,R.Fitzpatrick,QB,NYJ,0.24,JAC
2009,10,00-0024204,F.Jackson,RB,SEA,12.18,ARI
2009,10,00-0025399,M.Lynch,RB,SEA,5.5,ARI
2009,10,00-0026364,St.Johnson,WR,SD,0.5,PHI
2009,10,00-0024334,B.Marshall,WR,NYJ,26.3,JAC
2009,10,00-0026182,E.Royal,WR,CHI,2.1,SF
2009,10,00-0024408,B.Gradkowski,QB,PIT,2.74,CIN
2009,10,00-0026144,D.McFadden,RB,DAL,1.1,GB
2009,10,00-0026983,D.Heyward-Bey,WR,PIT,2.2,CIN
2009,10,00-0023662,M.Cassel,QB,DAL,6.34,GB
2009,10,00-0026213,J.Charles,RB,KC,17.7,OAK
2009,10,00-0025410,D.Bowe,WR,CLE,9.1,BAL
2009,10,00-0022084,A.Boldin,WR,SF,10.5,CHI
2009,10,00-0022921,L.Fitzgerald,WR,ARI,13.3,SEA
2009,10,00-0007091,M.Hasselbeck,QB,IND,17.3,NE
2009,10,00-0026373,J.Forsett,RB,BAL,20.9,CLE
2009,10,00-0023459,A.Rodgers,QB,GB,19.06,DAL
2009,10,00-0025465,J.Jones,WR,GB,1.7,DAL
2009,10,00-0024267,G.Jennings,WR,MIA,4.5,TB
2009,10,00-0026176,J.Nelson,WR,GB,3.2,DAL
2009,10,00-0021678,T.Romo,QB,DAL,13.64,GB
2009,10,00-0026201,M.Bennett,TE,CHI,0.6,SF
2009,10,00-0023921,M.Austin,WR,PHI,2.0,SD
2009,10,00-0022127,J.Witten,TE,DAL,4.7,GB
2009,10,00-0022942,P.Rivers,QB,SD,17.14,PHI
2009,10,00-0023564,D.Sproles,RB,PHI,4.5,SD
2009,10,00-0022414,M.Floyd,WR,SD,4.5,PHI
2009,10,00-0021547,A.Gates,TE,SD,7.8,PHI
2009,10,00-0023496,V.Jackson,WR,TB,1.0,MIA
2009,10,00-0020245,M.Vick,QB,PIT,0.0,CIN
2009,10,00-0026995,J.Maclin,WR,KC,13.0,OAK
2009,10,00-0027029,L.McCoy,RB,BUF,2.3,TEN
2009,10,00-0025549,B.Celek,TE,PHI,10.7,SD
2009,10,00-0026189,D.Jackson,WR,WAS,9.1,DEN
2009,10,00-0024324,J.Avant,WR,KC,15.6,OAK
2009,10,00-0010346,P.Manning,QB,DEN,29.08,WAS
2009,10,00-0027003,D.Brown,RB,SD,2.2,PHI
2009,10,00-0026345,P.Garcon,WR,WAS,11.0,DEN
2009,10,00-0019596,T.Brady,QB,NE,27.3,IND
2009,10,00-0022943,B.Watson,TE,NO,3.6,STL
2009,10,00-0027150,J.Edelman,WR,NE,7.4,IND
2009,10,00-0026293,M.Slater,WR,NE,0.0,IND
2009,10,00-0026158,J.Flacco,QB,BAL,6.2,CLE
2009,11,00-0026153,J.Stewart,RB,CAR,4.3,MIA
2009,11,00-0024242,D.Williams,RB,PIT,13.1,KC
2009,11,00-0026281,G.Barnidge,TE,CLE,4.6,DET
2009,11,00-0020337,S.Smith,WR,BAL,14.7,IND
2009,11,00-0026197,C.Henne,QB,JAC,10.88,BUF
2009,11,00-0027077,B.Hartline,WR,CLE,4.7,DET
2009,11,00-0025396,T.Ginn,WR,CAR,3.2,MIA
2009,11,00-0026158,J.Flacco,QB,BAL,10.04,IND
2009,11,00-0010346,P.Manning,QB,DEN,15.86,SD
2009,11,00-0027003,D.Brown,RB,SD,1.0,DEN
2009,11,00-0026345,P.Garcon,WR,WAS,10.1,DAL
2009,11,00-0021678,T.Romo,QB,DAL,10.72,WAS
2009,11,00-0026201,M.Bennett,TE,CHI,4.3,PHI
2009,11,00-0023921,M.Austin,WR,PHI,4.7,CHI
2009,11,00-0022127,J.Witten,TE,DAL,4.3,WAS
2009,11,00-0026498,M.Stafford,QB,DET,37.58,CLE
2009,11,00-0026996,B.Pettigrew,TE,DET,13.2,CLE
2009,11,00-0025389,C.Johnson,WR,DET,22.1,CLE
2009,11,00-0023459,A.Rodgers,QB,GB,23.06,SF
2009,11,00-0026176,J.Nelson,WR,GB,8.1,SF
2009,11,00-0024267,G.Jennings,WR,MIA,18.6,CAR
2009,11,00-0025465,J.Jones,WR,GB,2.2,SF
2009,11,00-0023436,A.Smith,QB,KC,21.28,PIT
2009,11,00-0023500,F.Gore,RB,IND,12.8,BAL
2009,11,00-0024221,V.Davis,TE,SF,16.8,GB
2009,11,00-0026986,M.Crabtree,WR,OAK,13.7,CIN
2009,11,00-0027155,R.Jennings,RB,NYG,0.8,ATL
2009,11,00-0024243,M.Lewis,TE,JAC,7.0,BUF
2009,11,00-0023682,R.Fitzpatrick,QB,NYJ,16.38,NE
2009,11,00-0025399,M.Lynch,RB,SEA,-0.2,MIN
2009,11,00-0024204,F.Jackson,RB,SEA,5.5,MIN
2009,11,00-0023662,M.Cassel,QB,DAL,15.82,WAS
2009,11,00-0026213,J.Charles,RB,KC,18.6,PIT
2009,11,00-0022924,B.Roethlisberger,QB,PIT,28.32,KC
2009,11,00-0026901,M.Wallace,WR,MIN,3.2,SEA
2009,11,00-0025464,M.Spaeth,TE,PIT,0.7,KC
2009,11,00-0023465,H.Miller,TE,PIT,15.5,KC
2009,11,00-0026957,D.Johnson,TE,SD,0.5,DEN
2009,11,00-0024279,T.Jackson,QB,SEA,7.58,MIN
2009,11,00-0025394,A.Peterson,RB,MIN,9.8,SEA
2009,11,00-0026998,P.Harvin,WR,BUF,13.9,JAC
2009,11,00-0007091,M.Hasselbeck,QB,IND,9.64,BAL
2009,11,00-0026373,J.Forsett,RB,BAL,14.9,IND
2009,11,00-0022803,E.Manning,QB,NYG,27.36,ATL
2009,11,00-0025637,A.Bradshaw,RB,IND,3.4,BAL
2009,11,00-0026143,M.Ryan,QB,ATL,18.12,NYG
2009,11,00-0023462,R.White,WR,ATL,4.5,NYG
2009,11,00-0024535,E.Weems,WR,ATL,6.4,NYG
2009,11,00-0020531,D.Brees,QB,NO,19.48,TB
2009,11,00-0024466,M.Colston,WR,NO,7.4,TB
2009,11,00-0026035,D.Amendola,WR,NE,6.1,NYJ
2009,11,00-0026937,B.Gibson,WR,NE,6.1,NYJ
2009,11,00-0022084,A.Boldin,WR,SF,16.3,GB
2009,11,00-0022921,L.Fitzgerald,WR,ARI,14.7,STL
2009,11,00-0026182,E.Royal,WR,CHI,2.9,PHI
2009,11,00-0024334,B.Marshall,WR,NYJ,2.6,NE
2009,11,00-0022942,P.Rivers,QB,SD,9.8,DEN
2009,11,00-0023564,D.Sproles,RB,PHI,3.3,CHI
2009,11,00-0021547,A.Gates,TE,SD,4.1,DEN
2009,11,00-0022414,M.Floyd,WR,SD,3.8,DEN
2009,11,00-0023496,V.Jackson,WR,TB,5.6,NO
2009,11,00-0019596,T.Brady,QB,NE,17.3,NYJ
2009,11,00-0027150,J.Edelman,WR,NE,2.6,NYJ
2009,11,00-0026898,M.Sanchez,QB,PHI,7.64,CHI
2009,11,00-0022811,J.Cotchery,WR,CAR,14.4,MIA
2009,11,00-0024408,B.Gradkowski,QB,PIT,14.12,KC
2009,11,00-0026144,D.McFadden,RB,DAL,3.5,WAS
2009,11,00-0026983,D.Heyward-Bey,WR,PIT,0.7,KC
2009,11,00-0027089,L.Murphy,WR,TB,8.9,NO
2009,11,00-0027135,B.Myers,TE,TB,0.0,NO
2009,11,00-0021429,C.Palmer,QB,ARI,18.98,STL
2009,11,00-0026237,A.Caldwell,WR,DEN,2.6,SD
2009,11,00-0024226,J.Cutler,QB,CHI,11.94,PHI
2009,11,00-0026184,M.Forte,RB,CHI,5.4,PHI
2009,11,00-0025418,G.Olsen,TE,CAR,4.2,MIA
2009,11,00-0024272,D.Hester,WR,ATL,1.8,NYG
2009,11,00-0026298,K.Davis,TE,NYJ,7.7,NE
2009,11,00-0020245,M.Vick,QB,PIT,3.4,KC
2009,11,00-0027029,L.McCoy,RB,BUF,13.9,JAC
2009,11,00-0026189,D.Jackson,WR,WAS,15.7,DAL
2009,11,00-0026995,J.Maclin,WR,KC,6.4,PIT
2009,11,00-0025549,B.Celek,TE,PHI,3.5,CHI
2009,11,00-0024324,J.Avant,WR,KC,8.6,PIT
2009,11,00-0022787,M.Schaub,QB,BAL,20.2,IND
2009,11,00-0022044,A.Johnson,WR,IND,13.8,BAL
2009,11,00-0026164,C.Johnson,RB,ARI,15.1,STL
2009,11,00-0023367,N.Washington,WR,HOU,1.4,TEN
2009,11,00-0027006,K.Britt,WR,STL,10.2,ARI
2009,12,00-0026498,M.Stafford,QB,DET,14.62,GB
2009,12,00-0026996,B.Pettigrew,TE,DET,1.2,GB
2009,12,00-0025389,C.Johnson,WR,DET,7.0,GB
